graph_id,nodes,edges,density,radius,diameter,avg_degree,degree_variance,max_degree,global_clustering,avg_clustering,freeman_centralization,avg_betweenness,avg_closeness,avg_pagerank,degree_entropy,assortativity,avg_shortest_path,transitivity,edge_connectivity,node_connectivity,spectral_radius,label
48,150,600,0.053691275167785234,4,5,8.0,2.6933333333333334,12,0.2092230804179918,0.223016835016835,0.027208416470161437,0.012159743636253703,0.35823293245653515,0.006666666666666666,2.668080086327308,-0.06475245704419297,2.799642058165548,0.2092230804179918,4,4,8.36860151341969,WS
49,150,600,0.053691275167785234,4,5,8.0,2.1333333333333333,12,0.23394495412844038,0.23966233766233766,0.027208416470161437,0.012304250559284115,0.3553339684417805,0.006666666666666666,2.5123019697917126,0.041049307748360055,2.821029082774049,0.23394495412844038,5,5,8.338957143974458,WS
0,150,584,0.05225950782997763,3,4,7.786666666666667,44.74115555555555,59,0.09714441863642574,0.13410947737322207,0.3483584255396336,0.010115484612128906,0.4046083485501792,0.006666666666666668,3.2144932195478852,-0.11360942789398519,2.497091722595078,0.09714441863642574,4,4,12.808349864891085,BA
1,150,584,0.05225950782997763,3,4,7.786666666666667,37.967822222222225,43,0.09778299809132286,0.12301037069268721,0.23952475965898784,0.01030896668480561,0.39964105413127055,0.006666666666666668,3.2694958358932626,-0.11168448567773187,2.5257270693512304,0.09778299809132286,4,4,12.199700199629707,BA
2,150,584,0.05225950782997763,3,4,7.786666666666667,46.20782222222222,50,0.09853277695517566,0.13611214438706185,0.28713948848177034,0.0101275772416712,0.40423719815212156,0.006666666666666668,3.1443255849111305,-0.12952368613487095,2.498881431767338,0.09853277695517566,4,4,12.915000426096654,BA
3,150,584,0.05225950782997763,3,4,7.786666666666667,34.07448888888889,40,0.10308329498389324,0.12651197353848706,0.21911844730636676,0.010497611705665398,0.3951513949734478,0.006666666666666667,3.2821772406891694,-0.06599195051550219,2.5536465324384787,0.10308329498389324,4,4,12.178706899389981,BA
4,150,584,0.05225950782997763,3,4,7.786666666666667,35.07448888888889,40,0.09008189262966333,0.10851074732020559,0.21911844730636676,0.010443194872725074,0.39665050978229316,0.006666666666666667,3.293370267267606,-0.07799428872013049,2.545592841163311,0.09008189262966333,4,4,12.156390034455832,BA
5,150,584,0.05225950782997763,3,4,7.786666666666667,35.19448888888889,35,0.09995456610631531,0.12350260803734801,0.18510792671866497,0.010464961605901203,0.39604183920488367,0.006666666666666667,3.2899505777035274,-0.07974866888024397,2.548814317673378,0.09995456610631531,2,2,12.213558942897482,BA
6,150,584,0.05225950782997763,3,4,7.786666666666667,35.52782222222222,42,0.09459867229933615,0.1118349418995868,0.2327226555414475,0.010400870669327046,0.3974295296505911,0.006666666666666667,3.278290730961239,-0.07488528573743095,2.5393288590604026,0.09459867229933615,4,4,12.19663389369781,BA
7,150,584,0.05225950782997763,3,4,7.786666666666667,41.76782222222222,43,0.09301014656144306,0.13548031308142214,0.23952475965898784,0.010191668178245359,0.40258378000556944,0.006666666666666667,3.2046865735286665,-0.14635884209035277,2.508366890380313,0.09301014656144306,4,4,12.400721900148362,BA
8,150,584,0.05225950782997763,3,4,7.786666666666667,37.42115555555556,46,0.10236336779911373,0.12827979765310094,0.2599310720116089,0.010426869822842976,0.39714702857194,0.006666666666666668,3.25250105019322,-0.09668534087431163,2.5431767337807605,0.10236336779911373,4,4,12.31402010014764,BA
9,150,584,0.05225950782997763,3,4,7.786666666666667,41.114488888888886,50,0.10174542358450404,0.14300148844065333,0.28713948848177034,0.010190458915291129,0.402553172141088,0.006666666666666668,3.241331723069116,-0.11277453210196646,2.5081879194630874,0.10174542358450404,4,4,12.543864295488895,BA
10,150,584,0.05225950782997763,3,4,7.786666666666667,45.754488888888886,41,0.10182555780933063,0.15143098319593581,0.22592055142390713,0.010042324203398028,0.4059020082749217,0.006666666666666667,3.2283044245455392,-0.150290456074171,2.4862639821029084,0.10182555780933063,3,3,12.742397332746233,BA
11,150,584,0.05225950782997763,3,4,7.786666666666667,36.35448888888889,42,0.08968609865470852,0.11939633103455889,0.2327226555414475,0.010341012153092691,0.3987092799783294,0.006666666666666667,3.164515883523568,-0.14046320126810774,2.5304697986577183,0.08968609865470852,4,4,11.997149568683506,BA
12,150,584,0.05225950782997763,3,4,7.786666666666667,40.42115555555556,40,0.09349535382416012,0.11245263912349644,0.21911844730636676,0.010233387750166273,0.4012169140829054,0.006666666666666666,3.2541632960593767,-0.14393669762719669,2.5145413870246087,0.09349535382416012,1,1,12.452304013980504,BA
13,150,584,0.05225950782997763,3,4,7.786666666666667,40.44782222222222,43,0.09818493640131484,0.12150937910123052,0.23952475965898784,0.010264828586976239,0.40082500140516275,0.006666666666666667,3.287505960719057,-0.10938656005728903,2.5191946308724833,0.09818493640131484,2,2,12.52112224933703,BA
14,150,584,0.05225950782997763,3,4,7.786666666666667,40.04782222222223,38,0.08439787569972729,0.1175026315060101,0.20551423907128605,0.010197109861539388,0.40208360390928743,0.006666666666666667,3.227802576638708,-0.14206702412860697,2.50917225950783,0.08439787569972729,3,3,12.266787142136304,BA
15,150,584,0.05225950782997763,3,4,7.786666666666667,38.06115555555555,39,0.10032267527134058,0.1297958912601677,0.21231634318882642,0.010356127940020558,0.39861962077974483,0.006666666666666668,3.2070915094026318,-0.11231922017147973,2.5327069351230427,0.10032267527134058,4,4,12.301932376898506,BA
16,150,725,0.06487695749440715,3,4,9.666666666666666,34.92888888888889,36,0.11658991351229922,0.12018798049805364,0.17912207509522945,0.009576153334542597,0.4170157943889586,0.006666666666666668,3.652973007110825,-0.008204017305901165,2.4172706935123043,0.11658991351229922,5,5,13.566132741978915,BA
17,150,725,0.06487695749440715,3,4,9.666666666666666,43.408888888888896,42,0.11416291015829752,0.13641197007872233,0.21993469980047162,0.009453413144688312,0.4205323417847093,0.006666666666666668,3.5900908712005863,-0.0792032319214987,2.3991051454138703,0.11416291015829752,5,5,14.043694296191445,BA
18,150,725,0.06487695749440715,2,4,9.666666666666666,56.595555555555556,47,0.11654635258358663,0.15728290061674363,0.2539452203881734,0.009149283511699618,0.42849296718007546,0.006666666666666668,3.4820808690658396,-0.13061528764700533,2.354093959731544,0.11654635258358663,3,3,14.753608084350205,BA
19,150,725,0.06487695749440715,3,4,9.666666666666666,52.488888888888894,46,0.12622309197651663,0.15391283627012076,0.24714311627063304,0.009279883910756393,0.425082320123129,0.006666666666666668,3.516254466028534,-0.10111013419799451,2.3734228187919464,0.12622309197651663,5,5,14.689199745242119,BA
20,150,725,0.06487695749440715,3,4,9.666666666666666,54.262222222222235,46,0.11677774558099102,0.14921242276152588,0.24714311627063304,0.00920370034463994,0.4272049294770253,0.006666666666666668,3.4828577617072405,-0.11865460079884409,2.3621476510067114,0.11677774558099102,5,5,14.677146762365371,BA
21,150,725,0.06487695749440715,3,4,9.666666666666666,52.27555555555556,50,0.12171697373578988,0.1508749103002507,0.2743515327407945,0.009271419070076788,0.42535601873748063,0.006666666666666668,3.5355192287004886,-0.08471344657654575,2.372170022371365,0.12171697373578988,5,5,14.695521652186837,BA
22,150,584,0.05225950782997763,3,5,7.786666666666667,36.754488888888886,39,0.09464285714285714,0.12243001261298396,0.21231634318882642,0.010327105629119053,0.3991615356657267,0.006666666666666668,3.2313987531075266,-0.12177768997879378,2.5284116331096196,0.09464285714285714,4,4,12.04377137202016,BA
23,150,584,0.05225950782997763,3,4,7.786666666666667,36.447822222222214,40,0.0940719725250112,0.11920257243622959,0.21911844730636676,0.010412963298869338,0.39725274814374245,0.006666666666666668,3.218500860629829,-0.08353091511045309,2.5411185682326622,0.0940719725250112,4,4,12.283049006802159,BA
24,150,725,0.06487695749440715,3,4,9.666666666666666,56.50222222222223,47,0.12574850299401197,0.15047084475272865,0.2539452203881734,0.00924179212769817,0.42626403491961457,0.006666666666666667,3.53203929933773,-0.10268916470935406,2.367785234899329,0.12574850299401197,4,4,15.01235072724391,BA
25,150,584,0.05225950782997763,3,4,7.786666666666667,36.687822222222216,50,0.09024571854058079,0.11993205870415072,0.28713948848177034,0.010322268577302134,0.39931706940824685,0.006666666666666667,3.2778668874087717,-0.10471974750668193,2.5276957494407157,0.09024571854058079,4,4,12.033827661491237,BA
26,150,725,0.06487695749440715,2,4,9.666666666666666,49.87555555555556,41,0.11013567438148444,0.133316281217233,0.21313259568293125,0.009286534857004654,0.4248213973882488,0.006666666666666668,3.439444757743945,-0.10681979551535581,2.374407158836689,0.11013567438148444,5,5,14.418396769078603,BA
27,150,584,0.05225950782997763,3,4,7.786666666666667,41.68782222222222,43,0.0930888575458392,0.1325757474591996,0.23952475965898784,0.010227341435395127,0.4017061745436018,0.006666666666666667,3.281663084456458,-0.12442553065771139,2.5136465324384787,0.0930888575458392,2,2,12.532202661690457,BA
28,150,584,0.05225950782997763,3,4,7.786666666666667,40.62115555555555,48,0.0920114122681883,0.1339343023326331,0.27353528024668966,0.010204970070741884,0.4020932969430557,0.006666666666666668,3.232602161933805,-0.1453521446418636,2.5103355704697985,0.0920114122681883,4,4,12.23968292638231,BA
29,150,584,0.05225950782997763,3,4,7.786666666666667,36.447822222222214,35,0.10347916977751231,0.1268104035172491,0.18510792671866497,0.010423242033980288,0.39709714600224355,0.006666666666666667,3.267872956539816,-0.08676885495074911,2.542639821029083,0.10347916977751231,4,4,12.260189365493758,BA
30,150,584,0.05225950782997763,3,4,7.786666666666667,37.64782222222222,37,0.09105643141299544,0.12992586167152792,0.19871213495374568,0.01027027027027027,0.40051097591013574,0.006666666666666668,3.173946974801914,-0.1413116665492383,2.52,0.09105643141299544,4,4,12.012231339853916,BA
31,150,584,0.05225950782997763,3,4,7.786666666666667,35.16782222222223,37,0.10134828056355098,0.12163413341868726,0.19871213495374568,0.010441985609770844,0.39642578008733587,0.006666666666666667,3.2487296921695026,-0.09605193593611765,2.545413870246085,0.10134828056355098,4,4,12.173529963485755,BA
32,150,725,0.06487695749440715,3,4,9.666666666666666,48.982222222222234,39,0.1166013859596264,0.1485701722909445,0.19952838744785054,0.009369369369369369,0.42281913092303286,0.006666666666666667,3.5545629126747103,-0.08979728247389353,2.3866666666666667,0.1166013859596264,1,1,14.518503923476391,BA
33,150,584,0.05225950782997763,3,4,7.786666666666667,44.341155555555545,52,0.09095897928385238,0.11724467164412179,0.3007436967168511,0.010156599552572709,0.4036860124234696,0.006666666666666667,3.1436323415775136,-0.11042377519759096,2.5031767337807604,0.09095897928385238,4,4,12.812950457314326,BA
34,150,584,0.05225950782997763,3,4,7.786666666666667,33.70115555555555,35,0.10260360499152672,0.12567226706353773,0.18510792671866497,0.010498216337142511,0.39509698514430486,0.006666666666666668,3.2937935384774017,-0.08533721347770348,2.5537360178970916,0.10260360499152672,4,4,12.074810694897952,BA
35,150,584,0.05225950782997763,3,4,7.786666666666667,26.99448888888889,29,0.0841683366733467,0.09718245098221519,0.14429530201342283,0.010684442832093839,0.3906942814809813,0.006666666666666667,3.370073445097725,-0.040355055302769186,2.581297539149888,0.0841683366733467,4,4,11.438200535693905,BA
36,150,584,0.05225950782997763,3,4,7.786666666666667,36.59448888888888,38,0.08542039355992845,0.11307028413522971,0.20551423907128605,0.010311989842191185,0.3994045941770524,0.006666666666666667,3.2248377380267406,-0.12058700877308746,2.526174496644295,0.08542039355992845,4,4,12.080501491330768,BA
37,150,725,0.06487695749440715,3,4,9.666666666666666,59.54222222222223,60,0.12643036561540608,0.17394385981652513,0.3423725739161981,0.0091033315194389,0.4299737297167071,0.006666666666666667,3.5394532890820205,-0.12807565319965244,2.3472930648769577,0.12643036561540608,3,3,15.02547892376619,BA
38,150,725,0.06487695749440715,3,4,9.666666666666666,51.595555555555556,46,0.12026002166847237,0.15401964893070602,0.24714311627063304,0.009301046012455409,0.4245449295522203,0.006666666666666667,3.4804444622226547,-0.10426858831501662,2.3765548098434004,0.12026002166847237,5,5,14.579561432084134,BA
39,150,725,0.06487695749440715,3,4,9.666666666666666,52.088888888888896,50,0.10775269872423945,0.13939224602598707,0.2743515327407945,0.009218211500090693,0.426713064755612,0.006666666666666667,3.4637755865200734,-0.11559482681788993,2.364295302013423,0.10775269872423945,5,5,14.514022283480525,BA
40,150,296,0.026487695749440716,3,6,3.9466666666666668,13.65048888888889,26,0.03481012658227848,0.06556117602204559,0.15000906947215673,0.015333454259628754,0.3099456899562399,0.006666666666666668,2.452596043725039,-0.19926755753068112,3.269351230425056,0.03481012658227848,2,2,6.945535877049959,BA
41,150,725,0.06487695749440715,3,4,9.666666666666666,42.68888888888889,44,0.11164997364259358,0.12609709466961908,0.23353890803555233,0.009428018622649494,0.42102207046228185,0.006666666666666668,3.5289249417271953,-0.08634477782454428,2.3953467561521253,0.11164997364259358,5,5,13.953780096407872,BA
42,150,584,0.05225950782997763,3,4,7.786666666666667,34.08782222222222,46,0.10168711656441717,0.12249320312956063,0.2599310720116089,0.010588306427232604,0.39356036009336665,0.006666666666666668,3.318762192078972,-0.057833635348019365,2.5670693512304252,0.10168711656441717,4,4,12.180349894247428,BA
43,150,725,0.06487695749440715,3,4,9.666666666666666,50.47555555555556,43,0.1203694507895521,0.13506219379813558,0.22673680391801196,0.00936695084346091,0.4229948630221092,0.006666666666666667,3.5177087011072965,-0.066503356624375,2.386308724832215,0.1203694507895521,5,5,14.749266774295416,BA
44,150,584,0.05225950782997763,3,4,7.786666666666667,29.76782222222222,33,0.09538411878631375,0.11360265339542053,0.17150371848358426,0.0106088638974545,0.3926537780294586,0.006666666666666667,3.2905825456383524,-0.037500713985474915,2.5701118568232664,0.09538411878631375,4,4,11.72724826688046,BA
45,150,584,0.05225950782997763,3,4,7.786666666666667,37.941155555555554,36,0.09825231311499485,0.13569640699352942,0.19191003083620534,0.010275711953564304,0.4002102348710345,0.006666666666666667,3.2547173742613675,-0.12707203841174547,2.5208053691275167,0.09825231311499485,4,4,12.152373884084557,BA
46,150,584,0.05225950782997763,3,4,7.786666666666667,41.60782222222222,48,0.09062676453980802,0.13092131018125616,0.27353528024668966,0.010123344821331398,0.40393610842430294,0.006666666666666668,3.234351631041242,-0.14445329999554077,2.498255033557047,0.09062676453980802,4,4,12.26451311850447,BA
47,150,296,0.026487695749440716,4,6,3.9466666666666668,17.050488888888893,31,0.03905160390516039,0.08685538777032593,0.18401959005985852,0.015009371787895279,0.31546018927300745,0.006666666666666667,2.4296199646594454,-0.20111063044264732,3.221387024608501,0.03905160390516039,2,2,7.587632249786283,BA
48,150,296,0.026487695749440716,4,6,3.9466666666666668,17.183822222222222,29,0.031929662193428965,0.07709380151690574,0.1704153818247778,0.014594594594594593,0.32072434515987086,0.006666666666666667,2.3876485678214827,-0.21507990174912966,3.16,0.031929662193428965,2,2,7.487435752446381,BA
49,150,296,0.026487695749440716,3,6,3.9466666666666668,12.197155555555556,27,0.03861219921656407,0.06838221232958075,0.15681117358969707,0.015623072737166697,0.3061715618881803,0.006666666666666667,2.4995424296729425,-0.1397378705009647,3.3122147651006713,0.03861219921656407,2,2,6.976470199196788,BA
